timestamp (ms), x (G), y (G), z (G)
18640,2.54,1.76,-198.83
18661,3.71,2.54,-199.22
18682,3.71,3.32,-199.22
18703,2.54,1.37,-198.04
18724,3.71,2.15,-198.44
18748,2.54,1.37,-198.83
18769,2.15,1.37,-199.22
18790,2.93,1.76,-198.83
18811,2.93,1.76,-198.44
18833,2.15,3.32,-198.04
18854,2.54,1.76,-198.83
18875,2.15,2.15,-199.61
18896,2.54,2.54,-198.04
18917,4.11,2.15,-198.04
18938,3.32,1.37,-198.83
18959,3.71,1.37,-198.83
18981,2.15,3.71,-198.44
19002,2.15,3.32,-198.04
19023,2.93,2.93,-198.44
19044,2.93,3.32,-198.44
19065,3.71,3.71,-198.83
19086,3.71,2.93,-198.04
19107,3.71,2.93,-198.83
19129,2.54,2.15,-198.04
19150,3.71,3.71,-199.22
19174,3.71,2.93,-198.83
19195,2.15,1.76,-198.44
19216,2.15,2.93,-198.04
19237,3.71,2.54,-198.83
19258,3.71,2.15,-198.04
19279,2.93,2.54,-199.22
19300,3.71,2.93,-198.44
19321,2.93,1.37,-198.44
19343,3.32,3.32,-198.83
19364,3.71,2.54,-198.04
19385,2.54,2.15,-198.83
19406,3.32,1.37,-198.83
19427,2.54,2.15,-199.22
19448,3.32,1.37,-198.83
19470,3.71,4.50,-199.22
19491,2.15,3.32,-198.44
19512,3.32,3.71,-198.83
19533,2.15,0.98,-199.22
19554,3.32,2.15,-198.44
19575,3.32,1.76,-198.83
19596,3.71,3.32,-198.04
19620,3.71,1.76,-198.04
19641,3.32,1.76,-198.83
19662,2.15,2.54,-198.04
19684,3.71,2.54,-198.04
19705,2.54,3.32,-198.04
19726,2.15,2.93,-197.65
19747,2.54,2.15,-198.83
19768,3.71,2.93,-198.83
19789,1.76,3.32,-197.65
19810,3.71,1.37,-198.04
19832,1.76,2.54,-198.04
19853,3.32,1.76,-198.44
19874,2.54,1.37,-198.44
19895,2.15,1.37,-199.22
19916,3.32,0.59,-198.83
19937,2.54,2.54,-198.04
19958,2.54,2.54,-198.44
19980,3.71,2.93,-198.04
20001,3.71,2.93,-198.83
20022,2.54,2.93,-199.22
20046,2.15,2.15,-198.04
20067,2.15,2.93,-198.44
20088,3.71,3.32,-199.22
20109,2.15,1.37,-198.83
20130,2.15,1.37,-198.04
20151,2.15,3.32,-198.04
20172,3.71,3.32,-198.83
20194,3.32,3.32,-198.44
20215,2.15,3.32,-198.83
20236,3.32,3.32,-198.83
20257,3.32,2.15,-198.04
20278,4.11,2.93,-198.83
20299,3.32,2.93,-198.83
20320,3.71,3.32,-198.04
20342,2.15,1.37,-198.04
20363,3.71,2.93,-198.04
20384,2.54,1.37,-198.83
20405,3.71,1.37,-198.83
20426,3.71,1.76,-198.44
20447,4.11,1.37,-198.83
20468,2.93,2.15,-198.04
20492,3.32,1.37,-198.83
20513,2.54,1.37,-199.22
20535,3.32,2.54,-198.83
20556,2.15,0.98,-198.44
20577,3.32,1.76,-199.22
20598,2.93,1.37,-198.04
20619,2.15,2.54,-198.44
20640,3.71,1.37,-197.65
20661,2.15,2.15,-198.04
20682,2.54,1.76,-198.44
20704,3.32,0.98,-199.22
20725,2.54,2.15,-198.83
20746,2.93,4.11,-198.04
20767,2.54,3.71,-198.44
20788,3.32,3.71,-198.83
20809,3.71,3.32,-198.44
20830,2.54,1.37,-198.04
20852,2.15,2.15,-198.04
20873,2.15,2.15,-197.65
20894,2.54,3.71,-198.44
20918,2.93,2.54,-197.65
20939,3.71,0.98,-198.44
20960,4.11,2.54,-198.83
20981,2.54,1.37,-198.83
21002,3.71,2.93,-198.04
21023,2.15,1.37,-198.83
21044,3.32,1.76,-198.44
21066,2.93,3.71,-197.65
21087,2.93,3.32,-198.44
21108,1.76,1.76,-198.83
21129,2.54,2.15,-197.65
21150,3.32,3.32,-198.44
21171,2.93,1.76,-199.22
21192,2.54,2.93,-198.83
21214,3.32,2.54,-198.04
21235,3.71,1.76,-199.22
21256,3.71,2.15,-198.04
21277,2.93,3.71,-198.04
21298,3.71,2.15,-198.83
21319,2.15,0.98,-198.04
21340,1.76,2.93,-197.65
21364,3.71,2.15,-198.04
21385,4.11,2.54,-198.04
21406,3.71,2.54,-198.44
21427,2.93,2.93,-197.65
21449,4.11,1.37,-198.44
21470,2.15,2.54,-198.04
21491,2.93,1.37,-198.44
21512,2.54,1.37,-199.22
21533,4.11,3.32,-198.04
21554,2.93,2.93,-198.04
21575,3.32,2.54,-198.83
21597,2.54,1.37,-198.04
21618,3.71,2.54,-199.22
21639,1.76,2.54,-198.83
21660,3.71,3.32,-197.65
21681,3.32,1.37,-198.83
21702,3.71,2.93,-198.44
21723,2.93,3.32,-198.04
21745,3.71,1.76,-197.65
21766,3.32,1.37,-198.83
21789,3.32,2.93,-197.65
21810,2.93,3.32,-198.04
21832,2.15,1.76,-198.44
21853,3.32,3.32,-198.83
21874,1.76,3.71,-198.44
21895,3.32,2.54,-198.83
21916,2.54,2.54,-198.44
21937,2.15,2.54,-198.83
21958,2.93,2.54,-198.44
21980,3.32,3.32,-197.65
22001,2.15,1.76,-197.65
22022,1.76,3.32,-198.44
22043,3.71,2.15,-198.04
22064,2.15,2.15,-199.22
22085,2.54,2.54,-198.83
22106,2.15,1.76,-198.04
22128,2.54,1.37,-198.04
22149,3.71,2.54,-198.04
22170,2.15,2.54,-198.83
22191,3.32,3.71,-199.22
22212,3.71,2.93,-198.44
22236,3.32,2.54,-198.83
22257,2.15,1.76,-198.83
22278,2.93,2.93,-199.22
22299,3.32,3.71,-199.22
22321,3.71,1.37,-198.44
22342,3.71,2.54,-197.65
22363,2.15,2.93,-199.22
22384,3.71,1.76,-198.83
22405,2.54,1.76,-199.22
22426,2.54,0.98,-198.83
22447,3.71,0.98,-198.04
22469,2.93,2.93,-197.65
22490,2.93,1.76,-198.44
22511,3.71,2.93,-198.04
22532,3.32,2.93,-198.44
22553,2.93,2.54,-197.65
22574,3.32,1.37,-199.22
22595,3.71,2.54,-199.22
22617,2.93,1.37,-197.65
22638,2.93,2.15,-197.65
22661,3.71,2.15,-198.04
22683,2.15,3.32,-198.44
22704,3.32,2.15,-199.22
22725,3.32,2.93,-198.04
22746,3.32,2.93,-198.83
22767,2.54,2.93,-198.83
22788,2.93,2.93,-198.44
22809,2.15,2.54,-198.44
22831,2.54,2.93,-197.65
22852,2.54,0.98,-198.83
22873,2.15,2.15,-198.44
22894,2.15,2.15,-198.83
22915,3.32,2.15,-198.44
22936,2.15,3.32,-198.04
22958,3.32,3.32,-199.22
22979,3.32,1.37,-199.22
23000,4.11,2.54,-198.04
23021,2.93,1.37,-198.83
23042,2.15,3.32,-198.83
23063,3.32,3.32,-198.44
23084,3.71,2.93,-197.65
23108,2.15,3.32,-198.04
23129,2.15,3.32,-197.65
23150,2.15,1.76,-198.04
23172,2.15,0.98,-199.22
23193,2.54,2.93,-198.83
23214,2.54,2.54,-198.04
23235,3.32,2.54,-198.04
23256,3.71,1.76,-198.44
23277,3.32,2.54,-198.04
23299,3.32,2.15,-198.83
23320,2.54,1.76,-198.44
23341,2.54,0.98,-198.04
23362,2.93,0.98,-198.83
23383,3.71,1.37,-198.04
23404,3.71,2.15,-198.04
23425,2.15,1.37,-198.04
23447,3.71,2.15,-198.44
23468,3.32,0.98,-198.83
23489,3.32,2.15,-198.04
23510,2.15,1.76,-198.83
23534,2.93,1.76,-198.44
23555,3.32,3.71,-198.04
23576,4.11,3.32,-198.83
23597,2.93,1.76,-198.44
23618,3.32,3.71,-198.83
23639,3.71,1.76,-198.83
23661,3.71,2.54,-197.65
23682,2.54,2.15,-199.22
23703,2.93,1.37,-197.65
23724,2.54,3.32,-198.83
23745,2.15,2.54,-197.65
23766,2.54,1.37,-198.44
23787,2.54,3.32,-198.83
23809,4.11,2.15,-198.44
23830,2.93,2.15,-198.83
23851,3.71,3.32,-199.22
23872,2.54,1.37,-199.22
23893,3.32,3.32,-198.44
23914,2.15,1.37,-197.65
23935,3.71,1.37,-199.22
23957,2.93,3.32,-197.65
23980,3.71,3.32,-198.83
24001,1.76,4.11,-198.44
24023,2.15,1.37,-198.44
24044,3.71,1.37,-198.44
24065,2.15,3.32,-198.83
24086,3.71,1.37,-198.83
24107,2.54,2.54,-198.83
24128,2.93,3.71,-198.04
24149,3.32,2.15,-198.04
24171,3.71,2.15,-198.04
24192,1.76,1.76,-199.22
24213,2.54,2.54,-198.83
24234,2.15,3.32,-198.04
24255,2.15,0.98,-198.04
24276,2.54,2.93,-198.83
24298,2.54,1.37,-198.44
24319,3.71,2.15,-198.83
24340,2.54,2.15,-198.04
24361,3.71,3.32,-197.65
24382,3.71,2.54,-198.04
24406,3.32,1.37,-198.83
24427,2.93,2.93,-198.04
24448,2.54,2.93,-198.04
24469,3.32,2.93,-198.04
24490,2.54,1.76,-198.44
24512,3.71,2.93,-197.65
24533,2.54,3.71,-197.65
24554,2.54,3.32,-199.22
24575,3.71,1.37,-198.44
24596,2.54,1.37,-198.04
24617,2.93,2.93,-198.83
24638,2.15,0.98,-198.04
24659,2.54,2.54,-199.22
24681,3.71,3.32,-198.04
24702,3.32,2.93,-198.83
24723,3.71,1.37,-199.22
24744,2.54,2.15,-199.22
24765,3.32,2.54,-198.83
24786,4.11,2.15,-198.44
24807,3.32,3.32,-198.04
24829,2.54,2.93,-198.04
24852,3.32,1.37,-199.22
24873,2.54,1.37,-198.83
24895,2.54,2.93,-198.83
24916,2.15,1.37,-198.04
24937,2.15,2.93,-198.04
24958,2.15,1.76,-198.04
24979,4.11,2.93,-198.44
25000,2.93,3.71,-198.83
25021,3.71,1.37,-198.44
25042,3.32,1.37,-197.65
25064,2.93,2.93,-198.44
25085,3.32,3.32,-198.44
25106,2.54,1.37,-198.44
25127,3.71,4.11,-198.83
25148,2.54,1.76,-198.83
25169,2.54,3.32,-198.83
25190,2.15,3.71,-198.44
25212,2.93,1.37,-198.04
25233,2.15,2.15,-198.83
25254,3.32,0.98,-199.22
25278,3.32,2.93,-198.83
25299,2.15,2.93,-198.83
25320,2.15,2.93,-198.44
25341,3.71,2.93,-198.83
25362,2.15,3.32,-199.22
25383,3.71,2.15,-198.04
25404,2.15,1.37,-198.04
25426,3.32,3.71,-199.22
25447,2.15,2.54,-198.44
25468,2.54,3.32,-199.22
25489,3.32,2.15,-197.65
25510,2.15,2.54,-198.83
25531,2.15,3.32,-198.04
25552,2.15,2.15,-198.83
25574,2.54,0.98,-197.65
25595,4.11,0.98,-198.83
25616,3.32,2.15,-198.83
25637,3.32,0.98,-199.22
25658,2.15,1.37,-198.04
25679,3.71,2.54,-198.83
25700,2.93,0.98,-198.83
25724,3.71,1.76,-198.44
25745,2.54,3.32,-197.65
25766,2.93,2.54,-199.22
25788,2.15,2.93,-199.22
25809,2.93,2.93,-198.04
25830,3.32,3.32,-199.22
25851,2.15,3.32,-199.22
25872,2.15,2.93,-198.83
25893,3.71,3.32,-198.04
25914,2.93,3.32,-198.04
25936,3.32,1.37,-199.22
25957,1.76,1.76,-197.65
25978,2.54,1.76,-198.04
25999,2.93,3.32,-198.44
26020,2.54,2.15,-198.83
26041,3.32,3.32,-199.22
26062,2.54,2.54,-198.83
26084,2.93,2.93,-198.04
26105,2.93,2.54,-198.44
26126,2.93,1.76,-199.22
26150,3.32,3.32,-198.83
26171,3.32,1.76,-199.22
26192,3.71,2.15,-198.04
26213,1.76,1.76,-198.83
26234,2.54,2.15,-198.83
26255,2.54,2.15,-199.22
26277,3.32,2.54,-197.65
26298,3.71,1.76,-198.83
26319,3.71,3.32,-198.04
26340,3.32,1.76,-197.65
26361,2.93,2.54,-198.44
26382,3.32,1.37,-198.83
26403,2.54,2.54,-198.44
26425,2.15,2.54,-198.44
26446,3.71,1.37,-198.44
26467,3.32,2.15,-198.04
26488,2.93,2.15,-198.04
26509,2.93,1.37,-198.83
26530,2.15,2.93,-198.44
26551,3.32,1.37,-198.44
26573,3.71,2.93,-198.04
26596,2.93,3.32,-198.04
26618,3.71,1.37,-198.44
26639,2.15,1.76,-198.04
26660,2.15,2.54,-199.22
26681,2.93,3.32,-198.04
26702,3.71,1.76,-198.83
26723,3.32,3.71,-199.22
26744,3.32,2.15,-198.04
26766,1.76,1.37,-198.83
26787,3.71,3.32,-198.04
26808,3.71,3.32,-198.04
26829,2.54,2.93,-198.44
26850,2.15,1.76,-198.44
26871,2.15,3.71,-198.44
26892,2.15,1.37,-199.22
26914,3.32,3.32,-198.04
26935,2.15,2.15,-198.04
26956,2.54,2.54,-198.04
26977,2.54,2.54,-199.22
26998,2.15,1.76,-198.44
27022,3.71,2.15,-199.22
27043,3.71,2.15,-198.83
27064,3.71,1.37,-198.83
27085,2.54,1.76,-198.44
27106,2.15,1.76,-198.83
27128,2.93,1.37,-197.65
27149,3.32,1.76,-198.44
27170,3.71,2.93,-197.65
27191,2.93,3.32,-198.83
27212,2.54,2.93,-198.44
27233,4.11,2.93,-198.44
27254,1.76,1.76,-198.04
27276,3.32,1.37,-198.83
27297,3.32,1.37,-198.83
27318,2.15,1.76,-199.22
27339,2.15,2.54,-198.04
27360,2.54,1.76,-198.04
27381,3.71,2.15,-199.22
27402,2.93,2.93,-198.83
27424,2.54,2.15,-198.44
27445,2.54,1.37,-198.04
27468,3.32,1.37,-198.04
27490,2.15,3.32,-198.83
27511,2.54,1.76,-198.44
27532,2.93,2.15,-198.44
27553,2.54,3.32,-198.04
27574,2.93,2.15,-198.83
27595,2.15,2.54,-198.44
27616,3.71,3.32,-198.04
27638,2.15,1.76,-198.83
27659,1.76,1.37,-198.44
27680,2.15,2.54,-199.22
27701,2.93,2.93,-198.83
27722,2.15,2.93,-198.04
27743,2.54,2.15,-198.83
27764,3.71,3.32,-198.04
27786,3.71,2.93,-198.83
27807,2.93,1.37,-198.04
27828,3.71,2.15,-198.04
27849,3.32,1.37,-199.22
27870,2.54,2.93,-198.04
27894,3.71,3.71,-198.83
27915,2.93,2.93,-197.65
27936,3.32,3.32,-198.83
27957,3.32,2.54,-199.22
27979,2.93,3.32,-197.65
28000,3.71,0.98,-197.65
28021,3.32,3.32,-198.83
28042,2.54,2.93,-198.44
28063,3.32,1.37,-198.04
28084,3.32,1.37,-198.83
28105,2.15,1.76,-199.22
28127,3.32,3.32,-198.83
28148,2.54,2.93,-198.04
28169,3.71,1.37,-198.44
28190,2.15,1.37,-198.44
28211,3.71,3.32,-196.87
28232,3.71,0.98,-198.83
28253,2.54,2.93,-199.22
28275,2.15,0.98,-198.44
28296,2.93,2.15,-197.65
28317,3.32,3.32,-198.04
28348,2.93,1.76,-199.22
28369,2.93,3.32,-197.65
28390,2.93,2.15,-198.83
28411,2.54,1.37,-197.65
28433,2.15,2.54,-198.44
28454,3.71,2.54,-198.44
28475,3.71,2.93,-198.04
28496,2.54,1.37,-199.22
28517,2.54,3.32,-198.83
28538,2.54,1.76,-197.65
28559,2.54,3.32,-198.44
28581,3.71,3.71,-198.83
28602,3.32,3.32,-198.83
28623,3.71,0.98,-198.04
28644,3.32,1.37,-198.83
28665,2.15,1.76,-198.83
28686,2.15,1.37,-198.83
28707,2.54,0.98,-197.65
28729,2.15,3.32,-199.22
28750,2.93,2.15,-198.04
28773,3.32,2.15,-198.44
28795,2.54,2.15,-198.04
28816,2.15,2.15,-198.83
28837,2.15,2.93,-198.44
28858,2.15,2.15,-198.83
28879,2.54,1.76,-198.04
28900,2.54,1.76,-198.83
28921,3.32,1.37,-198.04
28943,3.32,2.54,-198.83
28964,3.32,0.98,-199.22
28985,2.15,2.93,-197.65
29006,2.93,3.32,-198.04
29027,2.15,3.32,-197.65
29048,3.71,3.71,-198.04
29069,2.54,1.76,-198.83
29091,2.54,1.37,-198.44
29112,2.54,3.71,-198.83
29133,2.54,2.93,-198.04
29154,2.54,1.37,-198.04
29175,3.71,1.37,-198.83
29199,3.71,1.37,-198.04
29220,2.15,3.32,-198.83
29241,2.93,3.32,-197.65
29262,2.93,2.93,-198.04
29283,2.54,1.37,-198.83
29305,2.15,1.37,-198.44
29326,3.32,3.32,-198.44
29347,2.93,1.76,-198.04
29368,2.93,3.32,-198.04
29389,2.15,2.93,-198.83
29410,3.71,2.15,-198.04
29431,2.93,2.15,-198.83
29453,2.15,1.37,-198.04
29474,2.93,1.76,-199.22
29495,2.93,3.32,-199.22
29516,2.54,3.32,-198.44
29537,2.15,1.76,-198.44
29558,2.15,1.37,-198.04
29579,3.71,2.93,-197.65
29601,2.54,2.93,-198.04
29622,2.15,3.32,-199.22
29645,2.54,1.76,-198.04
29667,2.93,2.93,-199.22
29688,2.15,2.15,-198.83
29709,3.32,2.54,-198.04
29730,2.54,2.15,-199.22
29751,3.71,2.54,-198.04
29772,2.54,1.37,-198.83
29793,2.15,2.54,-198.04
29815,2.54,1.37,-198.44
29836,3.32,2.93,-199.22
29857,2.15,2.93,-198.83
29878,3.71,3.32,-198.83
29899,2.15,1.37,-198.04
29920,3.32,2.15,-198.04
29941,3.32,3.71,-198.83
29963,3.32,3.71,-198.04
29984,2.15,1.76,-198.04
30005,2.15,1.37,-198.04
30026,3.32,2.54,-198.04
