timestamp (ms), x (G), y (G), z (G)
10669,3.32,1.76,4.11
10680,4.50,2.54,2.15
10691,2.15,1.37,2.54
10702,4.11,1.37,2.93
10713,2.54,0.98,3.71
10724,4.50,3.32,2.54
10735,4.50,2.93,1.76
10747,4.50,3.32,3.71
10758,2.15,3.71,4.89
10769,2.93,2.54,3.71
10780,2.15,1.76,2.54
10791,2.93,3.71,1.76
10802,2.54,1.76,2.54
10813,4.11,3.71,2.54
10827,1.76,1.37,3.32
10838,3.71,4.11,2.15
10849,2.93,2.54,2.15
10860,2.54,2.15,3.32
10871,2.93,4.11,2.93
10882,2.54,3.71,4.11
10893,3.71,3.71,3.71
10904,3.71,2.54,4.11
10915,2.15,1.37,4.11
10926,2.93,0.98,1.76
10937,3.32,1.37,3.71
10948,4.50,1.76,2.15
10959,4.11,0.98,2.54
10971,1.76,0.98,2.54
10982,4.50,2.15,1.76
10993,4.89,1.76,2.15
11004,4.11,3.71,2.93
11015,3.32,2.54,2.15
11026,1.76,1.76,4.11
11037,2.54,2.93,4.50
11048,2.15,1.37,4.50
11059,2.15,3.71,2.93
11070,2.54,2.54,2.15
11081,2.54,1.37,2.54
11095,3.32,1.76,4.11
11106,4.11,3.32,3.71
11117,4.11,3.71,2.54
11128,2.93,1.76,2.54
11139,2.15,1.37,3.32
11150,2.54,1.37,2.93
11161,2.93,1.37,2.54
11172,2.54,0.98,3.71
11183,4.11,1.37,2.15
11194,2.54,1.37,2.54
11205,4.50,3.32,4.50
11216,4.50,3.32,2.54
11228,2.15,2.93,2.93
11239,4.11,2.54,4.11
11250,2.54,0.98,4.11
11261,3.32,1.76,4.11
11272,2.54,1.37,2.15
11283,3.32,4.11,4.50
11294,3.71,2.93,4.50
11305,2.93,2.54,3.71
11316,4.50,1.76,4.50
11327,3.32,4.11,4.50
11338,4.50,3.32,2.15
11352,3.32,0.98,4.50
11363,3.71,1.76,2.54
11374,2.15,1.37,4.50
11385,4.11,3.32,2.54
11396,4.11,2.93,3.71
11407,2.15,1.76,2.54
11418,4.11,2.54,3.32
11429,2.54,0.98,3.32
11440,4.50,1.76,3.71
11451,4.50,2.93,2.15
11462,2.54,2.93,3.71
11473,2.93,3.71,4.50
11484,4.11,3.71,2.54
11496,2.54,1.76,3.32
11507,4.50,2.15,2.54
11518,4.11,1.76,2.54
11529,3.32,0.98,4.50
11540,2.15,4.11,2.15
11551,3.32,1.76,2.15
11562,2.54,0.98,3.32
11573,3.32,2.93,4.11
11584,4.50,3.32,2.93
11595,4.89,2.93,4.11
11609,2.93,3.32,2.15
11620,2.15,3.32,2.15
11631,3.32,2.54,2.54
11642,4.11,2.93,3.71
11653,3.32,0.98,3.71
11664,3.71,2.54,2.15
11675,4.11,2.54,2.15
11686,2.15,1.37,3.71
11697,1.76,1.37,2.15
11708,4.11,1.76,3.71
11719,4.11,2.15,3.71
11730,1.76,3.32,3.32
11741,2.54,1.37,2.93
11753,2.54,0.98,4.50
11764,2.54,1.76,2.54
11775,2.15,1.37,3.71
11786,4.11,3.71,4.50
11797,1.76,1.76,4.89
11808,3.71,2.93,2.54
11819,4.11,2.93,1.76
11830,3.71,0.98,2.93
11841,2.93,1.37,2.15
11852,3.71,1.76,2.93
11863,4.11,1.76,3.71
11877,3.71,3.71,4.50
11888,3.71,2.54,2.93
11899,2.54,1.37,3.32
11910,2.15,1.76,4.50
11921,4.11,2.15,2.54
11932,4.11,1.76,2.15
11943,2.54,2.54,4.50
11954,3.71,1.76,2.15
11965,3.71,4.11,4.11
11976,2.15,4.11,3.32
11987,2.15,2.54,4.89
11998,2.15,1.37,2.15
12009,2.54,1.37,3.71
12020,3.71,3.32,4.50
12032,1.76,2.54,4.50
12043,4.50,2.54,4.50
12054,2.15,3.71,2.93
12065,2.54,0.98,2.54
12076,2.15,1.76,2.15
12087,3.71,0.59,4.11
12098,2.54,0.98,3.71
12109,2.93,1.76,2.93
12120,4.89,3.71,3.71
12134,4.89,0.98,1.76
12145,1.76,0.98,4.11
12156,4.89,1.76,2.93
12167,2.93,3.32,3.71
12178,3.32,3.32,4.11
12189,2.15,2.15,2.15
12200,1.37,4.11,3.71
12211,3.32,1.37,4.11
12222,4.11,3.71,4.11
12233,4.89,1.76,4.89
12244,2.93,4.11,4.50
12255,4.50,0.98,2.54
12266,4.50,4.11,4.50
12277,2.93,1.37,4.11
12288,1.76,2.93,2.93
12300,2.15,2.93,4.11
12311,3.32,0.59,2.54
12322,2.15,2.15,2.15
12333,2.93,2.93,4.50
12344,2.54,1.37,2.54
12355,2.54,3.32,4.50
12366,2.54,0.59,3.71
12377,4.11,1.76,4.50
12391,4.50,3.32,2.54
12402,4.50,1.37,4.11
12413,2.93,3.71,4.11
12424,5.28,1.37,2.93
12435,3.32,2.93,2.93
12446,2.15,1.37,4.11
12457,2.54,3.71,2.15
12468,2.15,4.11,4.50
12479,2.54,2.93,2.15
12490,4.50,1.76,2.93
12501,3.71,3.32,2.15
12512,4.50,1.37,4.89
12524,1.76,2.93,4.11
12535,2.15,1.76,2.54
12546,1.76,2.54,1.76
12557,4.11,1.37,4.50
12568,2.15,1.76,1.76
12579,1.76,1.37,2.54
12590,4.50,1.37,4.50
12601,3.71,1.76,2.93
12612,2.15,1.37,2.93
12623,3.71,3.32,3.32
12634,3.32,1.76,2.15
12648,3.71,1.76,4.11
12659,2.54,2.93,4.11
12670,1.76,3.32,4.89
12681,3.32,2.15,4.50
12692,2.15,1.76,2.15
12703,3.32,3.71,3.32
12714,4.11,0.98,1.76
12725,4.50,3.71,2.15
12736,2.54,4.11,2.15
12747,4.50,2.93,3.71
12758,2.15,3.32,4.50
12770,3.71,2.54,3.71
12781,2.93,4.50,2.54
12792,4.50,1.37,2.54
12803,3.32,2.93,3.32
12814,4.11,2.54,4.50
12825,3.71,0.98,2.54
12836,3.32,1.76,3.71
12847,3.32,3.71,4.11
12858,1.76,3.32,2.93
12869,1.76,3.32,4.11
12880,4.89,3.32,3.32
12891,2.15,1.37,3.71
12902,3.32,1.76,3.71
12916,4.11,1.37,3.71
12927,2.93,1.76,4.11
12938,1.76,1.76,4.50
12949,2.15,2.15,4.89
12960,2.93,3.71,2.93
12971,4.89,2.93,3.32
12982,2.54,2.54,2.54
12993,2.15,2.15,2.93
13004,2.54,1.37,3.32
13016,3.71,1.76,2.54
13027,2.54,3.32,2.54
13038,4.11,2.15,2.54
13049,4.11,0.98,2.15
13060,4.11,2.15,2.54
13071,4.50,3.32,3.71
13082,2.93,2.54,4.11
13093,2.15,2.93,4.50
13104,2.54,3.32,2.54
13115,4.50,3.71,3.71
13126,1.76,2.15,2.15
13137,3.71,2.93,3.32
13148,3.71,3.32,2.93
13159,2.93,1.76,2.54
13173,3.71,1.76,4.50
13184,2.93,1.37,4.11
13195,4.11,2.15,3.71
13206,4.11,1.37,4.11
13217,2.54,0.98,2.54
13228,4.50,0.98,2.54
13239,4.50,3.32,4.89
13250,2.54,1.37,2.93
13261,2.93,0.98,2.15
13272,2.93,1.37,2.54
13284,2.93,0.98,1.37
13295,2.15,3.71,3.32
13306,3.32,2.54,4.11
13317,4.50,2.54,3.32
13328,2.54,3.71,4.11
13339,2.54,3.32,4.50
13350,4.50,3.32,3.71
13361,2.93,2.54,3.71
13372,3.32,2.54,2.54
13383,3.32,4.11,4.11
13394,2.15,3.71,2.54
13405,4.50,0.59,4.11
13416,4.50,3.32,2.54
13430,4.89,0.98,3.32
13441,1.76,2.54,2.93
13452,2.15,1.37,2.15
13463,4.50,2.93,4.50
13474,1.76,3.71,2.54
13485,1.37,2.54,2.54
13496,4.50,2.93,2.54
13507,3.32,2.15,4.11
13518,4.50,3.32,4.50
13529,4.50,3.71,2.54
13540,4.50,0.98,2.93
13552,4.11,2.15,2.15
13563,3.32,1.37,3.71
13574,3.71,1.76,2.93
13585,4.50,1.37,2.54
13596,1.76,3.71,4.50
13607,2.54,3.32,3.71
13618,2.93,3.32,3.71
13629,4.50,1.76,4.50
13640,3.71,3.71,4.11
13651,2.15,2.15,2.15
13662,4.50,3.71,3.32
13673,1.76,4.50,2.54
13687,1.76,2.93,4.50
13698,3.71,3.71,4.11
13709,2.15,2.93,4.11
13720,2.93,0.98,4.50
13731,3.71,3.71,2.54
13742,2.15,3.71,2.54
13753,2.93,1.37,2.54
13764,2.93,1.76,2.15
13775,4.50,2.15,2.93
13787,2.54,1.37,3.71
13798,4.11,1.37,3.32
13809,4.50,1.37,4.11
13820,2.54,2.93,2.15
13831,4.11,1.37,2.15
13842,2.15,0.98,4.50
13853,2.15,2.54,2.15
13864,2.93,4.50,2.54
13875,3.71,3.71,4.11
13886,1.37,0.98,2.15
13897,2.54,3.32,4.50
13908,1.76,2.15,4.50
13919,2.93,3.32,3.71
13930,4.11,0.59,4.11
13941,3.71,3.71,4.11
13955,3.32,2.54,2.15
13966,3.71,3.71,4.50
13977,2.54,0.98,2.93
13988,2.93,2.93,2.54
14000,2.15,3.32,4.50
14011,3.32,2.54,2.54
14022,2.93,2.15,2.15
14033,4.11,3.32,4.11
14044,1.37,1.76,4.50
14055,4.50,2.54,2.15
14066,3.71,4.50,4.50
14077,3.71,2.15,4.11
14088,2.15,1.76,2.15
14099,3.71,2.54,4.11
14110,1.76,1.76,3.71
14121,2.15,2.93,2.15
14132,4.11,1.37,4.11
14143,4.89,3.32,4.50
14154,3.71,2.15,4.11
14166,2.54,2.93,4.11
14177,2.93,1.37,4.89
14188,2.15,1.37,2.93
14199,4.50,0.98,4.11
14212,3.71,0.59,2.54
14223,2.54,2.54,2.93
14235,4.11,1.37,3.32
14246,2.15,0.98,2.54
14257,2.93,3.32,4.50
14268,4.11,1.37,2.93
14279,4.11,1.76,2.93
14290,3.71,2.15,1.76
14301,4.89,3.32,4.11
14312,3.71,3.32,4.50
14323,4.11,3.71,2.93
14334,4.11,2.93,4.11
14345,2.15,0.59,2.54
14356,2.15,3.71,2.93
14367,2.15,1.37,4.50
14378,2.54,3.32,3.71
14389,3.32,3.71,2.93
14401,3.32,2.15,4.50
14412,1.76,0.98,4.50
14423,4.11,1.76,3.32
14434,2.93,3.71,2.93
14445,4.50,2.93,4.50
14456,4.11,3.32,4.11
14470,1.76,3.32,4.89
14481,4.50,1.37,2.15
14492,4.11,1.37,2.15
14503,2.54,2.93,4.11
14514,4.11,2.54,4.11
14525,2.54,2.54,2.54
14536,4.50,2.54,2.15
14547,3.32,2.54,4.89
14558,3.32,0.98,3.32
14569,4.50,2.93,3.71
14580,2.54,2.54,2.54
14591,3.71,3.71,2.93
14602,4.50,2.54,2.54
14613,2.15,1.37,3.32
14624,4.11,3.71,4.50
14636,3.32,2.15,3.32
14647,4.50,3.32,2.54
14658,4.11,1.76,4.50
14669,2.93,2.15,4.50
14680,2.54,4.11,4.50
14691,2.15,3.71,2.54
14702,2.54,0.59,2.93
14713,3.71,0.98,3.71
14724,4.50,1.76,3.71
14738,2.93,3.71,1.76
14749,2.15,2.93,2.15
14760,4.50,1.37,2.15
14771,3.71,1.76,3.32
14782,2.93,3.32,3.71
14793,4.11,3.71,2.93
14804,4.50,0.98,2.15
14815,4.50,1.37,3.32
14826,2.15,2.15,2.54
14837,2.54,1.76,2.93
14848,2.54,1.76,4.11
14860,2.93,2.54,2.93
14871,4.50,2.54,4.50
14882,2.15,3.32,3.71
14893,4.11,1.37,2.93
14904,3.32,3.32,2.54
14915,2.15,0.98,2.93
14926,3.32,2.93,2.54
14937,3.71,0.98,4.89
14948,4.50,3.71,2.54
14959,3.32,1.37,4.11
14970,2.54,1.37,4.11
14981,2.54,2.15,4.11
14995,3.71,3.71,3.32
15006,2.93,1.76,4.11
15017,3.71,2.54,2.93
15028,2.54,2.15,4.11
15039,4.11,1.76,2.15
15050,3.32,1.37,2.54
15061,2.93,2.93,2.54
15073,4.11,2.15,3.32
15084,2.15,0.98,4.11
15095,2.15,3.32,4.11
15106,4.11,3.32,2.15
15117,2.54,3.32,4.50
15128,2.15,3.71,4.11
15139,2.15,1.37,2.54
15150,2.54,1.76,2.93
15161,2.54,3.32,4.11
15172,2.93,2.93,4.11
15183,3.71,3.32,4.11
15194,2.54,3.32,4.11
15205,2.54,3.71,3.32
15216,2.54,1.76,3.71
15227,3.71,2.93,2.54
