timestamp (ms), x (G), y (G), z (G)
10494,2.93,2.54,3.71
10505,2.54,1.76,3.32
10517,2.54,1.37,2.93
10528,2.54,2.54,2.93
10539,2.15,2.54,2.15
10550,2.54,2.93,4.11
10561,2.15,2.15,2.15
10572,3.71,2.93,2.93
10583,2.93,3.32,2.54
10594,4.11,2.93,4.11
10605,2.54,2.93,3.71
10616,2.93,2.54,3.32
10627,3.32,1.76,4.11
10638,3.71,2.15,3.32
10650,3.71,2.93,3.32
10663,3.71,3.32,2.54
10674,3.71,1.37,2.93
10685,3.32,2.15,3.71
10696,3.32,2.93,4.50
10708,3.71,1.76,4.11
10719,2.93,1.37,3.32
10730,2.93,2.93,3.71
10741,2.54,1.76,3.71
10752,4.11,2.93,3.32
10763,3.71,2.15,3.71
10774,2.54,2.93,3.71
10785,3.71,2.93,4.11
10796,2.54,3.32,4.11
10807,4.11,2.54,4.11
10818,3.32,2.15,3.71
10829,3.71,3.32,3.32
10840,2.93,2.15,2.54
10852,2.54,3.71,3.32
10863,3.32,0.98,3.71
10874,4.11,1.76,2.15
10885,2.54,1.76,2.93
10896,2.93,2.93,3.71
10907,3.32,2.93,3.32
10921,3.71,2.93,3.32
10932,2.54,2.54,2.54
10943,2.54,2.93,4.11
10954,2.93,2.54,3.32
10965,2.93,2.54,2.54
10976,2.93,1.37,2.93
10987,3.71,2.93,4.11
10998,3.32,2.15,2.54
11009,3.71,1.76,2.93
11020,2.54,2.54,3.71
11031,3.32,2.93,3.32
11042,2.54,2.54,2.15
11054,2.93,1.76,2.93
11065,3.32,2.93,3.71
11076,3.32,2.93,2.54
11087,2.54,1.76,3.32
11098,4.11,1.76,2.93
11109,3.71,1.76,3.32
11120,2.93,2.15,2.54
11131,2.54,2.15,2.54
11142,3.71,2.93,4.11
11153,3.71,1.37,3.71
11164,2.93,2.15,3.71
11175,3.71,2.54,4.11
11189,3.71,2.15,3.32
11200,3.71,4.11,2.54
11211,3.71,3.32,3.71
11222,2.54,2.54,2.54
11233,2.93,1.76,3.32
11245,2.54,2.93,4.50
11256,2.93,1.76,2.54
11267,2.54,2.15,3.32
11278,4.11,1.76,3.71
11289,4.11,2.93,2.54
11300,3.32,3.32,4.11
11311,3.32,1.76,3.71
11322,3.71,1.76,3.71
11333,3.71,3.32,4.11
11344,3.71,1.76,3.71
11355,3.32,1.76,3.71
11366,3.71,2.15,2.93
11377,2.54,1.76,3.32
11389,2.54,2.93,3.71
11400,2.93,2.93,2.54
11411,3.71,2.93,3.32
11422,2.93,2.54,2.93
11433,3.32,3.32,3.71
11447,2.93,1.76,2.93
11458,2.93,2.93,2.93
11469,3.71,2.54,3.71
11480,3.71,1.76,3.71
11491,3.71,2.93,2.93
11502,2.93,1.76,3.32
11513,3.32,2.54,2.93
11524,4.11,2.54,2.93
11535,2.54,1.76,3.71
11546,3.32,2.54,3.71
11557,3.32,3.32,4.50
11569,3.71,2.93,3.32
11580,2.93,3.32,3.71
11591,2.93,1.76,3.32
11602,2.54,3.32,2.93
11613,3.32,2.54,3.71
11624,4.11,3.32,2.93
11635,2.93,2.93,4.11
11646,2.54,2.54,3.71
11657,2.93,2.93,3.71
11668,2.54,2.93,3.71
11679,2.93,2.54,2.93
11691,2.15,1.37,4.11
11704,3.71,2.54,3.32
11715,3.71,2.93,4.11
11726,2.93,2.93,4.11
11737,3.71,2.15,2.54
11749,2.54,1.76,2.93
11760,2.54,2.15,2.93
11771,4.11,2.93,2.54
11782,4.11,2.93,3.71
11793,2.54,2.93,2.93
11804,2.93,2.15,2.93
11815,2.54,2.54,3.71
11826,3.71,2.54,2.93
11837,2.93,1.76,3.71
11848,4.11,2.93,3.32
11859,2.93,1.76,3.71
11870,3.71,2.54,4.11
11882,4.11,1.37,2.54
11893,2.54,2.54,2.93
11904,3.71,2.15,3.71
11915,3.32,2.15,4.11
11926,2.54,2.15,3.71
11937,2.93,1.76,4.11
11948,2.93,2.54,2.93
11959,2.54,1.76,2.93
11973,2.93,3.71,3.71
11984,3.71,2.54,3.71
11995,4.11,3.32,4.11
12006,2.54,2.54,4.11
12017,2.93,2.15,3.32
12028,2.93,2.93,3.32
12039,4.11,1.76,4.11
12050,4.11,2.15,3.32
12061,3.71,1.37,3.71
12072,2.93,3.32,4.11
12083,4.11,3.32,2.93
12095,3.71,2.54,2.54
12106,2.93,1.76,3.32
12117,3.32,3.32,3.71
12128,2.93,2.93,3.71
12139,2.93,2.15,2.54
12150,2.93,3.71,3.32
12161,2.54,1.76,4.11
12172,3.32,3.32,2.93
12183,4.11,1.76,2.54
12194,3.32,1.76,2.54
12205,2.93,2.15,2.93
12216,3.71,2.54,4.11
12230,3.71,2.54,2.93
12241,3.32,2.54,3.71
12252,2.93,3.71,2.54
12263,2.93,1.76,2.93
12274,2.93,3.32,3.71
12286,2.54,2.54,4.11
12297,3.71,2.15,2.93
12308,2.93,2.54,2.93
12319,3.32,2.93,3.32
12330,3.32,1.76,3.71
12341,3.71,1.76,2.54
12352,3.71,2.15,3.32
12363,2.54,2.93,3.32
12374,2.93,2.93,2.54
12385,4.11,2.93,4.50
12396,2.54,2.15,2.54
12407,3.71,4.11,2.54
12418,2.93,2.93,2.93
12430,3.32,2.93,2.54
12441,2.15,2.54,2.54
12452,3.32,2.93,3.71
12463,3.32,2.93,3.71
12474,2.54,2.93,3.71
12488,2.93,2.54,4.11
12499,2.15,2.93,4.11
12510,2.93,2.93,2.93
12521,2.54,2.93,2.54
12532,2.93,2.93,3.71
12543,2.54,1.37,2.93
12554,3.32,2.15,3.71
12565,2.93,1.76,4.11
12576,2.54,2.54,3.32
12587,2.15,2.93,4.11
12599,2.93,2.93,3.71
12610,3.71,1.76,2.93
12621,2.54,2.54,3.32
12632,2.93,3.32,4.11
12643,2.93,3.32,3.32
12654,2.93,3.32,3.32
12665,3.32,1.76,4.11
12676,2.93,1.76,2.93
12687,2.93,3.32,2.54
12698,2.54,1.76,4.11
12709,2.93,3.32,2.93
12720,3.32,2.15,2.93
12732,2.54,1.76,3.71
12745,2.93,3.32,3.71
12756,4.11,1.76,2.54
12767,2.54,2.93,2.93
12778,3.32,2.54,3.32
12790,4.11,2.15,2.93
12801,2.93,2.54,2.54
12812,4.11,1.76,2.54
12823,3.71,2.15,4.11
12834,3.71,1.76,2.93
12845,2.54,2.54,3.71
12856,3.32,1.76,3.71
12867,4.11,2.93,4.11
12878,2.93,1.76,2.93
12889,2.54,2.93,3.71
12900,4.11,2.93,2.54
12911,3.71,2.93,2.54
12923,2.93,1.76,3.71
12934,4.11,1.37,3.32
12945,3.32,3.71,2.93
12956,2.54,2.15,2.54
12967,2.54,2.93,3.71
12978,2.93,2.54,3.32
12989,2.54,1.76,4.11
13000,4.11,2.93,3.32
13014,3.71,1.76,4.11
13025,2.54,2.15,2.54
13036,3.71,2.15,3.32
13047,3.32,2.54,3.71
13058,2.54,3.32,3.71
13069,2.93,3.32,2.93
13080,2.15,1.76,2.93
13091,2.93,2.54,2.54
13102,2.54,2.54,4.11
13113,2.54,2.93,2.54
13125,2.54,2.93,3.71
13136,2.93,2.15,2.93
13147,2.54,2.54,4.11
13158,2.54,2.54,3.32
13169,2.54,2.54,2.54
13180,3.32,1.76,2.54
13191,4.11,2.15,2.15
13202,2.93,1.76,3.71
13213,2.54,2.15,3.71
13224,3.32,3.32,2.93
13235,3.71,2.15,4.11
13246,3.71,2.93,4.11
13258,3.71,2.54,2.54
13271,3.71,2.54,3.32
13282,3.71,3.32,2.54
13293,2.93,2.93,4.11
13304,2.54,1.76,2.93
13315,2.93,2.15,3.71
13327,2.54,2.93,3.32
13338,3.71,2.93,3.71
13349,2.93,2.54,4.11
13360,2.93,2.15,4.11
13371,3.71,2.15,4.11
13382,2.54,2.54,3.32
13393,3.71,1.76,2.54
13404,3.71,2.15,3.32
13415,2.93,1.76,4.11
13426,4.11,1.76,4.11
13437,2.54,2.54,2.93
13448,2.93,2.15,3.32
13460,4.11,1.76,2.54
13471,4.11,2.54,3.32
13482,2.93,2.15,2.54
13493,2.54,2.54,2.93
13504,2.93,2.93,2.93
13515,2.15,1.76,2.54
13529,3.32,3.32,3.32
13540,2.93,2.15,3.32
13551,2.93,2.54,2.54
13562,2.54,1.76,3.71
13573,2.54,2.93,4.11
13584,2.93,1.76,3.71
13595,2.15,1.37,2.54
13606,4.11,3.32,3.32
13617,3.71,2.93,3.32
13628,3.71,2.15,4.11
13640,2.54,2.93,3.71
13651,4.11,3.32,2.54
13662,4.11,1.76,2.54
13673,2.93,1.76,3.32
13684,3.32,3.32,3.32
13695,2.54,3.32,4.50
13706,3.71,3.32,3.32
13717,2.15,2.93,3.71
13728,2.93,1.76,4.11
13739,2.93,2.15,4.11
13750,3.71,2.15,2.54
13761,3.71,2.15,3.71
13772,3.71,1.76,2.54
13786,3.32,3.32,2.93
13797,2.93,2.93,3.71
13808,3.71,2.93,3.71
13819,3.32,2.15,3.32
13830,3.32,2.15,3.71
13842,3.32,2.15,4.50
13853,2.54,2.93,3.32
13864,2.54,3.32,2.93
13875,3.32,2.54,3.32
13886,3.71,2.15,3.71
13897,2.93,2.93,3.71
13908,4.11,3.32,2.93
13919,3.32,1.76,3.32
13930,3.32,1.37,4.11
13941,3.71,3.32,4.11
13952,3.71,1.76,3.71
13963,4.11,2.15,3.71
13975,2.54,1.76,2.93
13986,3.71,2.93,4.11
13997,3.71,3.32,3.32
14008,2.54,2.93,2.54
14019,3.71,1.76,4.11
14030,3.71,1.76,2.93
14041,2.15,2.93,3.32
14055,3.32,2.93,2.93
14066,3.71,2.15,4.11
14077,3.71,2.15,3.32
14088,2.93,2.54,3.71
14099,2.93,2.54,2.93
14110,2.54,2.54,3.71
14121,4.50,3.32,4.11
14132,2.54,1.76,4.11
14143,3.32,1.76,4.11
14154,3.71,1.37,2.93
14165,2.93,3.32,2.93
14177,2.54,2.15,3.71
14188,4.11,2.54,4.11
14199,3.71,3.32,2.54
14210,3.32,2.93,2.93
14221,2.54,1.76,2.54
14232,2.54,2.54,2.93
14243,2.54,3.32,2.93
14254,2.54,1.76,2.93
14265,2.54,1.76,2.54
14276,2.93,2.15,3.71
14287,4.11,2.54,3.71
14298,3.71,1.76,3.71
14312,4.11,1.37,2.54
14323,2.54,1.76,4.50
14334,3.71,1.76,2.93
14345,2.93,1.76,3.71
14356,3.32,2.93,3.32
14367,2.93,3.32,2.54
14379,4.11,2.54,3.32
14390,2.54,1.37,3.32
14401,3.32,2.93,2.93
14412,4.11,2.15,3.32
14423,3.71,2.54,2.93
14434,2.54,3.32,2.93
14445,2.54,3.32,2.93
14456,3.32,1.76,2.54
14467,2.93,2.15,3.71
14478,4.11,2.54,2.93
14489,3.71,2.93,3.32
14500,3.71,2.93,3.71
14512,2.93,4.11,4.11
14523,2.93,2.54,4.11
14534,2.54,3.32,4.11
14545,2.93,2.93,2.54
14556,2.54,2.15,3.32
14570,3.32,2.54,2.93
14581,2.54,2.93,2.54
14592,3.71,3.32,3.71
14603,3.32,2.93,3.71
14614,3.71,1.76,3.32
14625,3.71,2.15,2.54
14636,3.71,2.15,3.71
14647,2.93,2.15,4.11
14658,3.32,2.93,2.93
14669,2.93,2.93,2.93
14681,3.71,2.93,4.11
14692,2.93,2.15,4.11
14703,2.54,3.32,3.71
14714,4.11,2.93,3.71
14725,2.15,2.54,2.15
14736,2.93,2.54,2.93
14747,3.71,2.15,3.32
14758,3.32,2.93,3.71
14769,2.54,2.15,2.54
14780,4.11,2.15,4.11
14791,2.54,2.15,2.93
14803,4.11,2.93,3.32
14814,2.93,2.93,3.71
14825,3.32,1.76,3.71
14838,2.54,2.54,2.93
14849,2.93,2.54,4.11
14861,4.11,2.93,3.32
14872,2.93,3.32,3.71
14883,2.54,2.15,3.71
14894,3.71,1.76,2.93
14905,3.71,2.93,3.71
14916,3.71,2.54,3.71
14927,2.93,2.93,2.93
14938,4.11,2.93,2.93
14949,2.93,2.54,2.93
14960,3.71,1.76,3.32
14971,2.15,2.15,2.93
14983,3.32,2.15,2.93
14994,4.11,2.93,3.71
15005,4.11,3.32,2.93
15016,2.93,1.76,4.11
15027,3.32,2.54,3.32
15038,2.54,2.54,3.32
