timestamp (ms), x (G), y (G), z (G)
10503,2.15,1.37,2.15
10514,4.11,0.98,4.50
10525,2.15,2.15,3.32
10536,3.71,1.37,4.50
10547,4.11,2.54,1.76
10558,2.15,1.37,2.93
10570,4.89,0.59,2.15
10581,2.15,2.54,4.11
10592,3.71,1.76,1.76
10603,1.76,2.93,4.50
10614,1.76,3.71,3.71
10625,2.93,1.76,4.50
10636,4.11,3.32,3.32
10647,2.93,0.98,2.15
10658,4.11,2.93,4.11
10672,3.71,0.98,2.93
10683,4.50,1.37,2.93
10694,2.15,0.98,2.93
10705,4.50,2.54,2.54
10716,4.11,2.15,3.32
10727,3.71,1.37,2.54
10738,3.32,0.98,2.93
10749,2.15,1.76,3.32
10760,3.71,2.15,4.50
10771,4.50,1.76,4.89
10783,3.32,4.11,2.54
10794,4.89,4.11,2.54
10805,4.50,2.93,3.71
10816,4.11,1.37,3.32
10827,4.11,1.37,4.50
10838,2.15,3.71,4.11
10849,4.11,1.37,2.54
10860,3.32,0.98,3.32
10871,2.15,1.76,3.32
10882,4.11,4.11,3.71
10893,2.54,3.32,1.76
10904,3.71,4.11,4.50
10915,4.11,3.71,4.50
10929,2.93,3.71,4.89
10940,1.76,2.15,2.54
10951,1.76,2.15,2.15
10962,3.71,1.37,4.11
10973,4.11,3.71,2.54
10984,2.54,2.93,2.15
10995,1.76,1.37,2.93
11006,3.32,0.98,4.89
11018,4.89,3.32,2.54
11029,4.89,4.11,4.50
11040,3.32,2.54,2.54
11051,2.93,0.98,2.93
11062,1.76,0.98,3.71
11073,4.50,1.76,3.71
11084,4.11,2.15,2.93
11095,2.15,3.32,4.89
11106,3.71,2.93,3.71
11117,4.50,2.93,4.11
11128,2.93,2.15,2.15
11139,3.71,2.15,2.54
11150,4.11,0.98,4.11
11161,3.32,3.32,3.32
11173,4.11,2.15,4.50
11184,1.76,2.93,3.71
11197,3.71,3.32,1.76
11208,2.15,2.15,3.32
11219,3.71,4.50,3.71
11230,3.32,2.15,2.93
11242,1.76,4.11,1.76
11253,2.15,2.54,3.32
11264,3.32,3.71,1.76
11275,3.71,4.11,4.50
11286,2.54,0.98,3.71
11297,2.15,3.71,4.11
11308,4.11,3.71,2.15
11319,2.93,3.71,4.50
11330,3.32,3.71,4.89
11341,4.89,1.37,4.50
11352,4.50,2.54,2.15
11363,3.71,1.37,4.11
11374,4.11,1.37,3.71
11385,2.15,3.71,4.89
11397,4.50,3.71,4.11
11408,4.50,2.93,2.54
11419,4.89,3.71,3.32
11430,4.50,3.32,2.15
11441,3.32,3.71,2.54
11455,4.11,3.71,2.54
11466,2.15,1.76,2.15
11477,2.15,3.71,4.11
11488,3.32,3.32,2.93
11499,2.15,2.15,2.15
11510,2.93,0.98,4.50
11521,1.76,3.71,2.15
11532,4.50,0.98,2.93
11543,5.28,1.76,2.93
11554,1.76,2.15,2.54
11565,2.15,1.37,2.54
11576,3.32,1.37,3.71
11587,3.32,2.54,4.11
11598,4.89,3.71,2.54
11610,3.32,2.54,4.11
11621,4.50,1.37,3.71
11632,4.50,3.71,3.32
11643,3.32,2.54,2.15
11654,4.89,0.98,3.32
11665,4.89,0.98,2.15
11676,2.15,1.37,4.89
11687,2.93,0.98,3.32
11698,2.54,3.32,2.54
11712,4.11,4.11,4.50
11723,3.32,4.11,4.11
11734,3.32,3.71,3.71
11745,4.89,3.71,4.50
11756,2.93,3.71,4.11
11767,2.54,3.71,4.50
11778,2.93,3.71,2.15
11789,2.93,0.98,4.89
11800,2.15,0.98,3.71
11811,4.11,4.11,3.71
11822,2.15,2.93,2.15
11834,2.54,3.32,2.15
11845,4.11,2.15,4.11
11856,2.54,3.32,3.32
11867,3.71,3.71,2.93
11878,4.89,0.98,1.76
11889,4.11,1.37,2.54
11900,4.50,1.76,4.50
11911,1.76,3.32,2.15
11922,4.50,2.93,3.71
11933,2.93,2.93,2.15
11944,2.15,0.98,4.50
11955,2.93,0.98,3.32
11966,1.76,2.15,4.50
11980,4.50,1.76,2.93
11991,2.93,3.71,2.15
12002,4.50,0.98,3.71
12013,3.32,1.76,4.11
12024,3.71,1.37,2.54
12035,4.11,4.11,5.28
12046,4.89,3.32,2.93
12057,3.71,3.71,3.32
12069,4.11,0.59,4.11
12080,4.50,0.98,3.71
12091,2.54,3.32,4.11
12102,4.11,1.37,4.11
12113,4.11,1.76,2.15
12124,4.89,2.15,2.54
12135,1.76,1.76,3.32
12146,4.50,3.71,4.11
12157,3.32,2.54,2.93
12168,4.11,0.98,4.11
12179,2.93,2.93,2.15
12190,2.93,1.37,1.76
12201,2.93,4.11,3.71
12212,4.50,2.54,2.93
12224,2.15,3.71,4.50
12237,4.50,4.11,4.11
12248,4.89,1.37,2.15
12259,2.93,2.54,3.32
12270,3.32,3.71,2.15
12282,4.11,1.76,4.89
12293,1.76,1.37,4.11
12304,1.76,2.15,3.71
12315,3.71,1.76,1.76
12326,4.11,1.76,3.32
12337,1.37,2.15,4.50
12348,2.54,0.98,2.93
12359,2.54,4.11,4.11
12370,4.11,3.71,2.54
12381,5.67,1.37,3.71
12392,4.50,1.76,4.50
12403,3.32,3.32,3.71
12414,4.89,0.98,2.54
12425,1.76,2.93,4.50
12436,2.54,0.98,3.71
12447,2.54,2.54,3.32
12459,2.15,2.15,4.50
12470,2.54,0.98,4.11
12481,3.32,2.15,2.15
12494,4.11,1.76,2.15
12505,1.76,0.98,4.89
12517,4.11,1.76,4.11
12528,2.54,1.76,2.15
12539,3.32,1.37,3.71
12550,4.50,2.93,4.50
12561,4.50,0.59,1.76
12572,2.15,4.50,4.11
12583,2.54,2.54,1.76
12594,2.93,2.54,4.89
12605,3.71,3.71,2.54
12616,4.89,0.98,2.15
12627,2.15,3.71,4.11
12638,2.54,4.11,2.54
12649,3.32,2.93,4.89
12661,1.76,3.32,4.50
12672,1.76,4.11,4.89
12683,2.15,3.71,2.15
12694,2.54,2.93,3.71
12705,3.32,2.15,2.15
12716,4.50,2.93,4.50
12727,2.54,1.76,2.54
12738,4.50,2.54,4.50
12752,4.50,0.98,4.50
12763,2.15,1.37,4.89
12774,4.89,1.37,2.15
12785,4.50,3.32,2.15
12796,4.89,3.32,4.50
12807,1.76,0.98,2.15
12818,2.15,0.98,2.93
12829,3.71,2.54,4.89
12840,2.15,2.15,3.32
12851,4.50,0.59,3.71
12863,1.76,2.15,3.32
12874,4.89,1.37,2.54
12885,5.28,0.98,2.54
12896,2.93,3.71,2.93
12907,2.93,0.98,2.93
12918,3.32,0.98,3.32
12929,2.54,2.15,4.89
12940,2.15,3.32,4.50
12951,4.89,1.76,2.93
12962,2.15,1.76,4.50
12973,3.32,1.37,2.15
12984,2.54,0.98,4.50
12995,2.93,1.37,4.50
13006,3.32,3.71,2.93
13020,2.93,3.32,3.71
13031,4.50,1.37,4.50
13042,4.11,2.54,2.15
13053,4.50,0.98,4.50
13064,4.11,1.37,3.32
13075,2.15,2.93,2.15
13086,2.54,4.11,4.11
13097,3.71,2.93,3.71
13109,2.93,0.98,4.89
13120,4.89,2.15,5.28
13131,4.89,0.98,4.11
13142,2.15,3.71,4.11
13153,2.54,0.98,1.76
13164,3.71,2.93,2.15
13175,2.54,1.76,3.32
13186,2.15,1.37,4.11
13197,4.89,4.11,2.93
13208,3.71,1.76,2.15
13219,4.50,1.37,4.89
13230,2.93,1.37,3.71
13241,3.71,1.37,3.32
13252,2.15,3.32,3.32
13264,3.71,1.76,4.50
13277,2.93,2.15,3.71
13288,3.32,3.32,4.50
13299,2.54,0.98,4.50
13310,1.76,2.93,4.50
13321,1.76,2.93,3.32
13332,2.93,3.71,1.76
13343,2.15,3.71,4.50
13355,3.32,1.37,4.11
13366,1.76,1.76,2.15
13377,4.50,2.93,2.93
13388,1.76,1.37,4.11
13399,1.76,2.15,3.71
13410,4.89,2.15,4.50
13421,2.54,0.59,3.32
13432,4.11,4.50,4.50
13443,4.50,3.71,4.89
13454,2.15,2.93,2.15
13465,4.89,2.93,2.15
13476,2.15,4.11,2.54
13487,1.76,2.93,2.15
13498,4.11,3.71,2.15
13510,3.32,3.71,2.15
13521,3.71,3.32,2.15
13534,2.15,2.93,4.11
13545,4.11,3.32,2.54
13557,4.50,3.71,3.32
13568,2.15,4.11,4.50
13579,1.76,2.54,2.93
13590,1.76,4.11,4.89
13601,4.11,2.15,2.54
13612,3.71,4.11,4.50
13623,4.11,2.54,1.76
13634,4.89,2.15,4.11
13645,4.50,0.59,2.54
13656,4.50,3.71,4.89
13667,2.15,2.54,4.50
13678,3.32,3.71,3.32
13689,4.89,3.32,4.11
13701,2.15,2.54,2.15
13712,2.15,2.54,4.11
13723,2.93,3.71,1.76
13734,2.54,3.32,4.50
13745,3.32,3.71,4.89
13756,2.15,4.11,4.50
13767,2.93,1.76,4.50
13778,4.89,3.71,2.15
13792,3.71,4.11,2.93
13803,3.71,3.71,2.93
13814,4.89,2.15,4.50
13825,2.15,1.76,4.11
13836,1.76,3.71,3.71
13847,3.71,1.37,4.50
13858,4.50,3.32,1.76
13869,3.71,1.37,2.54
13880,4.50,3.32,2.54
13891,2.15,3.32,1.76
13903,2.54,2.93,4.50
13914,3.32,2.54,2.93
13925,4.89,1.76,4.50
13936,4.50,4.50,2.54
13947,4.50,4.11,2.54
13958,4.89,1.76,2.54
13969,4.89,3.71,4.50
13980,3.71,0.98,3.71
13991,2.15,3.71,2.54
14002,3.71,3.71,3.71
14013,2.54,1.76,4.50
14024,1.76,2.15,4.50
14035,4.89,0.98,4.50
14046,2.54,4.11,2.54
14060,4.50,2.54,3.32
14071,2.54,2.15,3.32
14082,2.93,2.93,3.32
14093,4.11,3.32,2.15
14105,3.71,3.71,3.71
14116,4.89,1.37,4.11
14127,2.93,4.50,2.54
14138,1.37,1.76,2.54
14149,4.89,3.71,1.76
14160,3.32,2.15,3.32
14171,4.89,1.37,4.50
14182,2.15,1.37,3.71
14193,2.54,3.32,3.32
14204,3.32,4.11,3.71
14215,2.15,3.32,2.15
14226,3.71,2.15,2.15
14237,4.50,2.15,4.50
14249,4.50,4.11,4.11
14260,4.89,3.71,2.54
14271,4.50,3.71,4.50
14282,2.15,2.93,4.89
14293,4.11,2.54,3.32
14304,4.11,4.11,3.32
14318,4.11,1.76,1.76
14329,3.32,2.15,3.71
14340,4.50,3.71,2.93
14351,1.76,1.76,2.15
14362,4.89,3.32,2.93
14373,1.37,1.76,1.76
14384,2.15,1.76,3.32
14395,3.32,0.98,4.50
14406,2.15,3.32,4.50
14417,1.76,2.93,3.71
14428,4.50,4.11,1.76
14439,2.54,1.76,4.11
14450,4.50,2.54,2.54
14461,1.76,1.76,4.50
14472,3.32,3.71,2.15
14484,3.71,2.54,2.54
14495,2.15,1.76,4.50
14506,2.54,1.37,2.15
14517,3.32,1.37,2.15
14528,3.32,4.11,4.89
14539,2.15,3.32,2.54
14550,1.76,3.32,2.15
14561,4.50,4.11,2.15
14575,2.93,1.37,2.15
14586,4.11,0.98,2.93
14597,3.71,2.15,2.93
14608,2.15,2.93,4.11
14619,1.76,1.37,3.71
14630,1.76,0.98,4.11
14641,4.50,2.54,2.93
14652,3.32,0.98,2.15
14663,4.11,0.98,3.71
14674,2.93,2.93,4.11
14685,2.15,3.32,4.89
14697,4.89,1.76,2.15
14708,1.76,4.11,1.76
14719,4.11,3.71,4.50
14730,2.15,3.32,5.67
14741,4.89,0.98,4.11
14752,3.32,1.76,4.11
14763,4.89,3.71,2.15
14774,3.32,3.71,4.50
14785,4.11,2.54,2.93
14796,5.28,1.37,4.50
14807,2.15,2.15,2.93
14818,4.11,3.32,2.93
14829,2.93,3.32,2.15
14843,2.15,3.71,2.93
14854,3.32,4.11,2.54
14865,2.54,1.37,1.76
14876,2.15,3.32,3.71
14887,1.76,1.76,2.54
14898,4.50,2.54,2.15
14910,2.93,2.54,4.50
14921,2.15,1.76,3.32
14932,4.50,2.54,3.32
14943,2.15,1.76,2.54
14954,3.71,2.15,4.50
14965,3.32,2.54,2.93
14976,4.11,1.37,3.71
14987,2.15,1.37,4.11
14998,1.76,2.54,3.71
15009,4.11,1.76,2.15
15020,3.32,0.98,3.71
15031,3.32,1.37,3.71
15042,2.15,0.98,4.89
